simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,7
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37
MIX,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,19
ORG_TABBY,MALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,29
OTHER,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,15
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,21
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,13
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,34
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,58
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,41
GRAY_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,10
MIX,FEMALE,0,OTHER,STRAY,OTHER,SMALL,42
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,6
TORTIE,FEMALE,7,HEALTHY,STRAY,OTHER,OTHER,23
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,38
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,63
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15
MIX,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,OTHER,45
BRN_TABBY,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,39
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,55
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,3
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,31
MIX,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,25
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,13
OTHER_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,80
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,38
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,13
BLACK_N_WHITE,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,15
GRAY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,20
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4
GRAY_N_WHITE,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,1
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,16
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,7
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,21
BLACK,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17
GRAY_N_WHITE,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,34
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,11
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,60
BLACK_N_WHITE,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,OTHER,30
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,56
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,84
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,13
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,35
OTHER,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,42
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,85
BRN_TABBY,FEMALE,1,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,57
BRN_TABBY,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,16
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,32
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,55
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12
BRN_TABBY,FEMALE,2,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8
ORG_TABBY,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,37
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,66
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,79
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,21
GRAY_N_WHITE,MALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,64
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,45
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,88
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,78
BRN_TABBY,MALE,0,OTHER,STRAY,OTHER,KITTN,67
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,55
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,6
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,40
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37
BRN_TABBY,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,4
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,6
OTHER_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,36
GRAY_N_WHITE,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
BRN_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14
MIX,FEMALE,4,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
MIX,FEMALE,6,HEALTHY,OWNER SURRENDER,OTHER,SMALL,16
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,49
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,59
MIX,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,57
BLACK,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,18
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,76
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,8
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,33
OTHER,MALE,9,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,OTHER,52
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
BRN_TABBY,MALE,6,ILL,OWNER SURRENDER,OTHER,SMALL,77
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,20
BRN_TABBY,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,11
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,50
OTHER,MALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,10
ORG_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,43
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,24
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,62
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,24
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,28
GRAY_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,6
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35
GRAY,FEMALE,1,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,17
TORTIE,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,30
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,33
MIX,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,51
BLACK_N_WHITE,FEMALE,4,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,83
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,10
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,80
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,3
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,21
OTHER_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,39
BRN_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,23
BRN_TABBY,MALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,11
MIX,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,44
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,13
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,21
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,12
MIX,FEMALE,1,HEALTHY,STRAY,OTHER,SMALL,15
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,15
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,65
GRAY_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,43
BLACK_N_WHITE,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,11
GRAY_N_WHITE,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,OTHER,24
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,18
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14
GRAY_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
GRAY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,50
BLACK_N_WHITE,MALE,5,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,49
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,20
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,19
BRN_TABBY,MALE,2,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,60
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10
ORG_TABBY,FEMALE,7,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34
BLACK_N_WHITE,MALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,59
OTHER_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,60
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,2
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,17
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22
MIX,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,51
GRAY_N_WHITE,FEMALE,2,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,64
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,7
BRN_TABBY,FEMALE,8,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,42
MIX,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,58
MIX,FEMALE,8,HEALTHY,OWNER SURRENDER,OTHER,SMALL,5
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,81
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,57
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,47
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,41
BLACK,MALE,10,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,41
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37
MIX,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,9
GRAY_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,12
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,33
BRN_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,18
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,83
OTHER,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,3
GRAY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,41
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,31
OTHER,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,78
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,73
BRN_TABBY,MALE,4,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10
BLACK_N_WHITE,FEMALE,0,ILL,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,50
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,45
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9
ORG_TABBY,MALE,3,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,19
GRAY_N_WHITE,FEMALE,8,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,64
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22
MIX,MALE,7,HEALTHY,OWNER SURRENDER,OTHER,OTHER,9
GRAY_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,45
ORG_TABBY,MALE,9,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,27
ORG_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,29
ORG_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,59
OTHER,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64
ORG_TABBY,FEMALE,4,ILL,OWNER SURRENDER,OTHER,SMALL,14
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,11
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11
TORTIE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,5
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,24
BRN_TABBY,FEMALE,7,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,25
GRAY_TABBY,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,29
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,OTHER,8
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,14
BRN_TABBY,FEMALE,0,ILL,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,80
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,30
OTHER,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14
BLACK_N_WHITE,FEMALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,11
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,38
BLACK_N_WHITE,MALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,8
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,30
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,33
ORG_TABBY,MALE,1,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,OTHER,37
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,1
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,9
BLACK_N_WHITE,MALE,2,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,55
GRAY_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,4
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,13
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,60
GRAY_N_WHITE,MALE,3,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,32
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,12
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,8
BLACK,MALE,5,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,58
TORTIE,FEMALE,8,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,31
OTHER,MALE,3,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,71
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,2
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,10
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,20
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,79
MIX,FEMALE,0,OTHER,STRAY,OTHER,KITTN,32
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,15
GRAY_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,20
OTHER,FEMALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,25
BLACK_N_WHITE,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,18
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,45
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,51
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22
BRN_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,49
OTHER,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,1
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,25
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,28
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,6
MIX,MALE,0,OTHER,STRAY,OTHER,KITTN,23
BRN_TABBY,MALE,5,HEALTHY,OWNER SURRENDER,OTHER,SMALL,28
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,30
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,43
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,6
OTHER,FEMALE,1,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,77
