intake_age,days_in_shelter,simplified_color_one_color,simplified_color_tabby,simplified_sex_male,simplified_condition_ill,simplified_condition_other,simplified_type_owner_surrender,simplified_type_stray,simplified_breed_other,simplified_size_other,simplified_size_small
0,72,0,0,1,0,1,0,1,0,0,0
0,23,0,1,0,0,0,1,0,0,0,0
0,10,0,0,0,0,0,0,1,1,0,0
0,17,1,0,1,0,0,1,0,0,0,0
0,11,0,0,1,0,0,0,1,0,0,0
6,24,0,0,1,1,0,0,1,1,0,1
0,12,1,0,1,0,0,0,1,0,0,0
0,76,0,1,1,0,0,0,1,0,0,0
0,32,0,0,0,1,0,0,1,0,0,0
0,18,0,0,0,0,0,0,1,0,0,1
0,20,0,0,0,0,0,1,0,1,0,0
0,14,0,0,0,0,0,0,1,0,0,0
0,47,0,1,0,1,0,0,1,0,0,1
0,15,1,0,1,0,0,0,1,0,0,0
9,22,1,0,0,0,0,1,0,0,0,1
0,30,1,0,1,0,1,0,1,0,0,0
0,41,0,0,1,1,0,0,1,0,0,0
6,32,1,0,0,0,0,0,1,0,0,1
0,49,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1
9,50,1,0,0,1,0,1,0,0,0,1
4,81,0,1,0,0,0,1,0,0,0,1
7,27,0,1,0,1,0,1,0,0,0,1
7,20,1,0,1,0,0,1,0,0,0,1
0,15,0,0,0,1,0,1,0,0,0,0
0,17,0,0,1,0,1,0,1,0,0,0
0,10,0,1,1,0,0,1,0,0,0,1
0,37,1,0,1,0,0,0,1,0,0,0
7,17,0,1,1,0,0,1,0,0,0,1
9,5,0,0,0,0,0,1,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0
4,48,0,1,1,1,0,0,1,0,0,1
0,27,0,1,0,0,1,0,1,0,0,0
1,74,0,0,0,0,0,0,1,0,0,1
1,30,0,0,0,1,0,0,1,1,0,1
8,13,0,1,0,0,0,1,0,0,0,1
0,20,0,0,1,0,0,0,1,0,0,0
4,3,0,1,1,0,0,0,0,0,0,1
0,30,1,0,1,0,1,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0
0,35,0,0,0,1,0,0,1,0,0,0
0,46,0,0,1,0,0,0,1,0,0,1
0,34,1,0,0,0,1,0,1,0,0,0
0,18,0,1,1,0,0,0,1,0,0,0
0,55,1,0,0,0,0,0,1,0,0,0
0,43,1,0,0,0,1,0,1,0,0,0
0,14,0,0,0,1,0,0,1,0,0,0
0,23,0,0,0,0,0,0,1,0,0,1
0,7,0,0,0,0,0,0,1,0,0,1
1,29,0,1,1,0,0,1,0,0,0,1
0,18,0,0,1,1,0,0,1,1,0,1
0,48,0,1,1,0,0,0,1,0,0,0
8,24,0,0,1,0,0,0,1,0,0,1
0,86,0,0,1,0,0,0,1,0,1,0
0,16,0,0,1,0,0,0,1,0,0,0
0,14,1,0,0,0,1,0,1,0,0,1
0,14,0,0,0,0,0,0,1,0,0,0
0,91,0,1,1,1,0,0,1,0,0,0
1,16,0,0,0,0,0,0,1,1,0,1
7,18,0,0,1,0,0,0,1,1,0,1
0,48,0,1,1,0,1,0,1,0,0,0
0,26,0,1,1,0,0,0,1,0,0,1
2,32,0,1,1,1,0,1,0,0,0,1
0,11,1,0,0,0,0,0,1,0,0,0
0,44,1,0,0,0,1,0,1,0,0,0
0,14,0,0,0,0,0,1,0,0,0,0
0,3,0,1,1,0,0,0,1,0,0,0
0,52,0,1,1,0,0,0,1,0,0,0
0,72,0,0,0,1,0,0,1,0,0,0
3,22,0,0,0,0,0,0,1,0,0,1
0,18,1,0,0,0,0,0,1,0,0,1
0,9,1,0,1,0,0,1,0,0,0,1
0,43,0,1,1,0,0,0,1,0,0,1
0,67,0,0,0,1,0,0,1,0,0,0
0,6,0,0,0,0,1,1,0,1,0,0
0,17,1,0,0,0,0,1,0,0,0,0
0,17,0,1,0,0,0,1,0,0,0,0
0,27,0,0,1,0,0,0,1,0,0,0
2,8,0,0,0,0,0,1,0,0,0,1
0,26,0,1,1,0,0,0,1,0,0,1
0,42,0,1,1,0,0,0,1,0,0,0
0,11,0,1,1,0,0,1,0,0,0,0
0,38,0,0,1,1,0,0,1,1,0,0
1,32,0,0,0,0,0,0,0,0,0,1
0,37,0,1,0,1,0,1,0,0,0,0
0,69,0,1,1,0,1,0,1,0,0,0
0,39,1,0,0,1,0,1,0,0,0,1
0,20,0,1,0,0,0,0,1,0,0,0
0,16,1,0,0,0,1,0,1,0,0,0
0,57,0,1,1,1,0,0,1,0,0,0
0,2,0,1,1,0,0,0,0,0,0,0
0,25,0,0,0,1,0,0,1,0,0,0
9,60,0,0,0,0,0,1,0,0,0,1
7,29,1,0,0,0,0,1,0,0,0,1
0,30,0,1,1,0,1,0,1,0,0,1
0,9,0,1,1,0,0,0,1,0,0,0
1,37,0,1,1,0,0,0,1,0,0,1
0,12,0,0,1,1,0,0,1,0,0,0
4,4,0,0,1,0,0,1,0,1,0,1
0,10,1,0,0,0,0,0,1,0,0,1
0,10,1,0,1,0,0,1,0,0,0,1
3,60,1,0,0,0,1,0,0,0,0,1
0,31,0,0,1,1,0,0,1,1,0,0
0,2,0,1,0,0,0,1,0,0,0,0
3,35,0,1,1,1,0,0,0,0,0,1
0,23,0,1,1,1,0,0,1,0,0,0
0,27,0,0,0,0,0,0,1,0,0,0
1,21,1,0,0,0,0,0,0,0,0,1
0,10,1,0,1,0,0,0,1,0,0,1
0,14,0,1,1,0,1,0,1,0,0,0
0,7,0,1,1,0,0,0,1,0,0,0
0,37,1,0,0,0,0,0,0,0,0,0
0,39,1,0,0,1,0,0,1,0,0,0
0,54,0,0,1,0,1,0,1,0,0,1
0,64,0,0,1,0,0,0,1,1,0,0
4,24,0,0,1,0,0,0,1,0,0,1
2,23,0,1,1,0,0,0,1,0,0,1
0,43,0,1,1,0,1,0,1,0,0,0
4,31,0,1,1,0,0,1,0,0,0,1
0,14,0,1,1,0,0,1,0,0,0,1
0,11,1,0,1,0,0,0,1,0,0,0
0,17,0,0,1,0,0,0,1,0,0,0
2,14,0,0,0,0,0,0,1,0,0,1
0,19,0,1,1,0,0,0,1,0,0,0
0,24,1,0,0,0,0,0,1,0,0,0
0,31,0,0,0,0,0,0,1,0,0,0
0,12,0,1,1,0,0,0,1,0,0,1
0,14,0,0,1,0,0,0,1,1,0,0
0,41,0,1,1,0,1,0,1,0,0,0
0,35,0,0,1,1,0,0,1,0,0,0
0,34,1,0,1,0,0,1,0,0,0,0
0,60,0,1,0,0,1,0,1,0,0,0
0,5,0,1,0,0,0,0,1,0,0,1
0,47,0,1,0,1,0,0,1,0,0,0
0,90,0,1,0,1,0,0,1,0,0,0
0,10,1,0,0,0,0,1,0,0,0,0
3,7,0,1,1,1,0,1,0,0,0,1
0,30,0,1,0,1,0,0,1,0,0,0
0,11,0,1,1,0,0,0,1,0,0,1
0,25,0,0,0,0,0,0,1,0,0,0
5,21,0,0,1,0,0,1,0,0,0,1
1,62,0,1,0,1,0,0,1,0,0,1
3,7,0,1,1,1,0,0,1,0,0,1
0,6,1,0,1,0,0,0,1,0,0,0
0,6,0,1,1,0,0,0,1,0,0,0
0,16,0,1,1,1,0,0,1,0,0,0
0,34,1,0,0,0,1,0,1,0,0,1
0,68,0,1,0,1,0,1,0,0,0,0
0,24,1,0,1,1,0,0,1,0,0,0
1,16,1,0,0,0,0,0,1,0,0,1
0,4,0,0,1,0,0,1,0,0,0,1
9,13,1,0,0,0,0,1,0,0,0,1
7,43,1,0,0,0,0,1,0,0,0,1
1,15,0,1,1,0,0,0,1,0,0,1
0,42,1,0,1,0,0,1,0,0,0,0
0,17,0,0,1,0,0,1,0,0,0,1
1,15,1,0,0,0,0,0,1,0,0,1
0,32,1,0,0,0,0,1,0,0,0,0
0,35,1,0,1,0,0,0,1,0,0,0
1,41,0,0,0,0,0,0,1,0,0,1
1,32,1,0,0,0,0,0,1,0,0,1
0,30,0,1,1,1,0,0,1,0,0,0
0,18,0,1,1,0,1,0,1,0,0,0
0,3,0,0,1,0,0,1,0,0,0,1
0,25,0,0,1,0,0,0,1,0,0,1
6,20,1,0,0,0,0,1,0,0,0,1
0,42,0,0,0,0,0,0,1,0,0,0
0,17,1,0,0,0,0,0,1,0,0,0
2,28,0,1,0,0,0,0,1,0,0,1
0,34,0,1,0,0,1,0,1,0,0,1
0,13,0,0,1,0,0,0,1,0,0,0
0,30,0,0,0,0,0,0,1,0,0,0
4,10,0,0,0,0,0,1,0,0,0,1
0,4,0,0,0,0,1,0,0,0,0,1
0,31,1,0,1,1,0,1,0,0,0,0
0,15,0,0,0,0,0,1,0,0,0,0
0,8,1,0,1,0,0,1,0,0,0,0
9,80,0,0,1,1,0,0,1,0,0,1
0,16,1,0,0,0,0,1,0,0,0,0
7,25,0,0,0,0,0,1,0,0,0,1
0,30,0,1,1,0,0,0,1,0,0,1
0,42,0,1,1,1,0,0,1,0,0,0
0,23,0,1,0,1,0,1,0,0,0,0
1,59,0,1,0,1,0,0,0,0,0,1
0,15,1,0,1,0,0,1,0,0,0,0
0,41,0,1,0,1,0,1,0,0,0,0
0,16,1,0,0,0,1,0,1,0,0,0
0,41,0,1,1,1,0,0,1,0,0,0
0,5,0,1,1,0,1,1,0,0,0,0
1,23,0,1,1,0,0,0,0,0,0,1
3,36,0,1,0,1,0,1,0,0,0,1
0,39,0,1,1,0,1,0,1,0,0,0
7,24,0,0,0,1,0,0,1,0,0,1
1,29,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,1,0,0
0,11,1,0,0,0,0,1,0,0,0,1
0,26,0,0,1,0,0,0,1,0,0,0
4,46,0,0,0,0,0,0,1,0,0,1
0,6,1,0,0,0,0,1,0,0,0,1
4,49,0,0,1,0,0,1,0,0,0,1
6,21,1,0,0,0,0,1,0,0,0,1
5,21,0,0,1,1,0,0,1,1,0,1
0,20,1,0,0,0,0,0,1,0,0,0
0,3,0,0,1,0,0,1,0,0,0,0
0,18,0,0,0,1,0,0,1,1,0,0
1,29,1,0,0,0,0,0,0,0,0,1
0,28,0,0,1,1,0,0,1,0,0,0
0,14,1,0,0,0,1,0,1,0,0,0
0,8,0,0,1,0,0,0,1,0,0,0
0,12,0,1,1,0,0,1,0,0,0,0
0,18,0,1,0,0,0,0,0,0,0,0
9,42,0,1,0,1,0,0,1,0,0,1
0,29,0,0,0,1,0,0,1,0,0,0
0,45,0,1,0,1,0,0,1,0,0,1
0,52,0,1,0,1,0,0,1,0,0,0
0,65,0,1,1,1,0,0,1,0,0,0
2,102,0,0,0,0,0,0,1,0,0,1
0,7,0,0,0,0,0,0,0,0,0,0
0,31,0,1,0,1,0,0,1,0,0,0
1,16,0,0,0,0,0,0,1,0,0,1
8,14,0,1,1,1,0,1,0,0,1,0
0,48,0,0,1,0,0,0,0,0,0,0
0,8,0,0,1,0,0,0,1,1,0,0
0,7,0,0,0,0,0,0,1,0,0,0
0,32,0,1,0,0,0,0,1,0,0,1
0,20,0,1,0,0,0,1,0,0,0,0
0,47,0,1,0,1,0,0,1,0,0,0
0,9,0,0,0,0,0,0,1,0,0,1
0,8,0,0,0,0,0,1,0,0,0,0
0,18,1,0,0,0,1,0,1,0,0,1
0,1,1,0,1,0,1,0,0,0,0,0
0,65,1,0,0,1,0,0,1,0,0,0
0,16,0,0,0,0,1,0,1,0,0,1
7,42,0,0,1,1,0,0,1,0,1,0
2,14,0,0,0,0,0,0,0,0,0,1
7,17,0,1,0,0,0,0,0,1,1,0
0,31,0,1,1,1,0,0,1,0,0,0
6,40,0,0,0,1,0,1,0,0,0,1
0,14,0,1,1,0,0,0,0,0,0,1
0,48,0,0,0,0,0,0,1,0,0,0
0,17,0,1,1,0,0,1,0,0,0,1
6,34,1,0,1,0,0,1,0,0,0,1
0,10,0,0,0,0,0,0,1,0,0,0
1,55,0,1,0,0,0,1,0,0,0,1
0,32,0,0,1,0,0,1,0,0,0,0
5,8,1,0,1,0,0,1,0,0,0,1
0,25,0,1,1,0,0,1,0,0,0,1
0,31,0,1,0,0,0,0,1,0,0,0
0,20,0,0,0,0,0,1,0,0,0,0
0,75,1,0,0,1,0,0,1,0,0,0
0,81,0,1,1,1,0,0,1,0,0,0
4,18,1,0,0,0,0,0,0,0,0,1
0,53,0,0,0,1,0,0,1,0,0,0
0,22,1,0,0,0,0,1,0,0,0,0
2,26,1,0,0,0,0,0,1,0,0,1
0,14,0,0,1,0,0,0,1,1,0,0
0,19,0,0,1,0,0,0,1,0,0,0
0,72,1,0,1,0,1,0,1,0,0,0
0,55,0,1,1,1,0,0,1,0,0,0
2,13,1,0,0,0,1,0,1,0,0,1
0,48,0,0,0,0,0,0,1,0,0,1
0,35,0,0,1,0,0,0,1,0,0,0
0,20,1,0,0,0,0,1,0,0,0,0
7,22,1,0,1,0,0,0,0,0,1,0
0,12,0,0,1,0,1,1,0,0,0,0
0,7,0,1,1,0,0,1,0,0,0,1
2,14,0,1,1,0,0,0,1,0,0,1
1,54,0,1,0,1,0,0,1,0,0,1
2,31,0,0,0,0,0,1,0,0,0,1
3,16,0,1,1,0,0,1,0,0,0,1
1,21,0,1,0,0,0,1,0,0,0,1
0,28,0,0,0,0,1,0,1,0,0,1
0,6,1,0,0,0,0,0,0,0,0,1
4,24,0,1,1,0,0,0,1,0,0,1
6,73,1,0,1,1,0,0,0,0,0,1
0,63,0,0,0,1,0,0,1,0,0,0
10,24,0,0,1,1,0,0,1,0,0,1
0,6,0,1,0,0,0,1,0,0,0,1
0,17,1,0,0,0,0,1,0,0,0,0
0,21,1,0,0,0,0,0,1,0,0,1
0,13,0,0,1,0,0,0,1,0,0,1
6,3,0,0,1,0,0,0,0,0,0,1
0,48,1,0,0,0,0,0,1,0,0,0
0,17,1,0,0,0,0,1,0,0,0,0
0,29,0,0,0,0,0,1,0,0,0,0
0,10,0,0,0,0,0,1,0,0,0,0
0,70,0,1,0,1,0,0,1,0,0,0
0,13,0,0,1,0,0,0,1,0,0,0
0,29,0,0,1,0,0,0,1,0,0,1
0,25,1,0,0,0,0,0,1,0,0,0
0,27,0,1,1,0,1,0,1,0,0,0
3,32,0,0,0,0,0,0,1,0,0,1
0,22,0,0,0,0,1,1,0,0,0,0
3,3,1,0,0,0,0,1,0,0,0,1
0,25,1,0,0,0,0,0,1,0,0,1
0,11,1,0,1,0,0,0,1,0,0,0
2,15,0,1,1,0,0,0,0,0,0,1
3,13,0,0,0,1,0,1,0,0,0,1
0,28,0,1,1,0,0,0,1,0,0,1
0,32,0,1,0,0,0,1,0,0,0,0
0,38,0,0,1,0,0,1,0,0,0,0
0,70,0,0,1,1,0,0,1,0,0,0
0,10,0,0,1,0,1,0,1,0,0,0
1,40,0,0,1,0,0,0,1,0,0,1
0,57,0,0,0,1,0,0,1,0,0,0
0,17,1,0,1,1,0,0,1,0,0,1
0,76,1,0,0,1,0,0,1,0,0,0
0,49,0,1,0,0,0,0,1,0,0,1
0,67,0,1,1,1,0,0,0,0,0,0
0,16,0,1,0,0,0,1,0,0,0,0
0,62,0,0,0,0,0,0,1,0,0,0
0,24,1,0,1,1,0,0,1,0,0,0
0,4,1,0,1,0,0,0,1,0,0,0
0,62,0,1,0,1,0,0,1,0,0,0
0,13,0,1,0,0,0,1,0,0,0,0
2,3,0,0,1,0,0,0,0,0,0,1
8,26,0,0,1,0,0,1,0,0,0,1
1,10,0,0,0,1,0,1,0,0,0,1
1,21,0,0,0,0,0,1,0,0,0,1
1,22,0,0,0,0,0,0,1,0,0,1
1,17,0,0,0,0,0,0,1,0,0,1
0,64,0,0,0,0,0,1,0,0,0,0
1,41,1,0,0,0,0,0,1,0,0,1
0,13,0,1,1,1,0,1,0,0,0,1
0,31,0,0,0,1,0,1,0,0,0,0
0,69,0,1,0,0,0,0,1,0,0,0
0,8,0,0,1,0,0,1,0,1,0,1
0,59,1,0,1,1,0,0,1,0,0,0
0,19,0,1,0,0,0,1,0,0,0,0
0,14,0,0,0,0,0,1,0,0,0,0
1,12,0,1,0,0,0,0,1,0,0,1
1,16,0,0,0,0,0,0,1,0,0,1
8,52,1,0,0,0,0,0,1,0,0,1
3,13,0,1,1,0,0,1,0,0,0,1
0,49,0,1,1,1,0,0,0,0,0,0
0,5,1,0,0,0,0,0,1,0,0,0
0,21,0,1,0,0,0,0,1,0,0,0
3,18,0,1,1,1,0,0,0,0,0,1
0,6,0,0,1,0,0,0,1,0,0,1
0,13,0,1,1,0,0,1,0,0,0,0
1,20,0,1,0,0,0,0,1,0,0,1
0,13,0,1,1,0,0,1,0,0,0,0
0,77,0,1,0,0,0,0,1,0,0,0
2,27,0,1,1,0,0,0,1,0,0,1
4,52,0,0,0,1,0,1,0,1,0,1
0,6,0,1,1,0,0,0,0,0,0,1
0,24,1,0,1,0,0,0,1,0,0,1
1,34,0,1,0,1,0,0,1,0,0,1
0,53,1,0,0,0,0,1,0,0,0,0
0,13,1,0,0,0,0,0,1,0,0,0
1,15,1,0,0,0,0,0,1,0,0,1
1,23,0,1,0,0,0,1,0,0,1,0
0,24,1,0,1,0,0,1,0,0,0,0
0,9,0,0,1,0,0,1,0,1,0,0
6,17,0,0,1,0,0,1,0,0,0,1
0,81,0,0,1,1,0,0,1,0,0,0
0,12,0,0,1,0,0,0,1,0,0,1
0,15,0,0,1,0,0,1,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
0,18,0,0,1,0,0,0,1,0,0,0
6,13,0,0,0,0,0,1,0,0,0,1
0,40,0,0,0,0,1,0,1,0,0,0
0,7,1,0,0,0,0,1,0,0,0,0
0,71,0,1,1,1,0,0,1,0,0,0
7,23,1,0,0,0,0,1,0,0,0,1
4,71,0,0,1,0,0,1,0,0,0,1
0,7,1,0,1,0,0,0,0,0,0,0
0,10,0,1,1,0,0,1,0,0,0,0
9,46,0,1,1,0,0,0,0,0,0,1
0,9,1,0,1,0,0,0,1,0,0,0
0,3,1,0,0,0,0,0,0,0,0,0
0,9,0,0,1,0,1,1,0,0,0,0
0,14,0,0,1,0,0,0,1,1,0,1
0,3,1,0,1,0,0,0,1,0,0,0
0,13,0,0,0,0,0,0,0,0,0,1
0,8,1,0,1,0,0,0,1,0,0,1
10,25,0,0,1,1,0,0,1,0,0,1
0,11,1,0,1,0,1,1,0,0,0,0
9,81,0,1,1,1,0,1,0,0,0,1
3,28,0,1,1,0,0,1,0,0,0,1
0,11,0,0,1,0,0,0,1,0,0,1
0,18,0,0,1,0,0,0,0,0,0,0
6,12,0,1,0,0,0,1,0,0,0,1
1,56,0,0,1,0,0,0,1,0,0,1
0,28,0,0,1,0,0,1,0,0,0,1
4,21,1,0,1,0,0,1,0,0,0,1
0,13,0,0,1,0,0,0,1,0,0,1
0,21,1,0,0,1,0,1,0,0,0,0
0,7,0,0,0,0,0,0,1,0,0,0
0,31,1,0,0,1,0,0,1,0,0,0
1,106,0,0,0,0,1,0,1,0,0,1
0,6,0,1,0,0,0,1,0,0,0,0
1,41,1,0,0,0,0,1,0,0,0,1
0,5,0,0,1,0,0,1,0,0,0,0
4,14,0,1,1,0,0,1,0,0,0,1
0,48,1,0,1,1,0,0,1,0,0,0
0,59,0,1,1,0,1,0,1,0,0,0
4,34,1,0,1,0,0,0,1,0,0,1
0,3,1,0,1,0,0,1,0,0,0,1
1,13,0,0,0,0,0,0,1,1,0,1
0,35,0,0,0,0,0,0,1,0,0,1
0,15,0,1,0,0,0,0,1,0,0,0
1,10,1,0,0,0,0,0,1,0,0,1
0,17,0,0,0,0,0,0,1,0,0,1
0,33,0,0,0,0,0,0,1,0,0,0
3,43,0,0,0,0,0,0,1,0,0,1
0,28,0,1,1,1,0,0,1,0,0,0
0,38,0,1,1,0,0,0,1,0,0,0
1,16,1,0,1,0,0,1,0,0,1,0
0,44,0,1,0,0,0,1,0,0,0,0
0,10,0,0,1,0,0,0,0,0,0,0
0,9,0,1,1,0,0,0,1,0,0,1
0,44,0,0,0,0,0,0,1,0,0,0
