intake_type,intake_condition,sex_intake,age_intake,breed,color,sex_outcome,age_outcome,stay_length
3,7,0,36,2,7,0,36,10
1,7,0,24,1,4,3,24,6
3,7,1,12,2,2,2,24,17
3,7,1,48,2,1,2,12,24
3,7,1,24,2,2,2,24,49
3,7,0,24,2,1,3,36,4
3,7,1,24,2,1,2,24,7
1,7,2,60,2,1,2,60,340
3,7,0,12,2,7,3,24,16
3,7,2,120,2,5,2,120,42
3,7,0,24,2,2,3,36,78
3,7,1,12,2,4,2,24,9
3,7,1,48,2,4,2,12,28
3,7,1,12,2,1,2,12,5
1,7,2,24,1,4,2,24,36
1,7,0,12,2,4,0,24,8
3,7,1,12,2,0,2,24,4
2,7,3,12,2,2,3,12,25
3,7,2,48,2,1,2,48,16
3,7,1,24,2,4,2,36,22
3,7,1,24,2,4,2,24,6
3,7,0,12,2,4,3,24,37
3,7,1,12,2,0,2,24,10
3,7,1,24,2,1,2,24,8
3,7,1,48,2,5,2,24,47
3,7,0,24,1,7,3,24,4
1,7,1,48,0,5,1,48,3
3,7,0,12,2,3,3,24,14
3,7,0,24,2,3,3,24,4
1,7,1,12,2,0,2,48,93
1,7,1,60,0,0,2,24,46
1,7,2,24,2,1,2,24,27
2,7,2,36,2,4,2,36,12
1,7,0,60,3,5,3,60,2
1,7,0,60,2,2,3,60,5
3,7,0,36,2,0,3,36,12
3,7,2,96,2,2,2,96,4
1,7,3,108,2,4,3,108,37
3,7,1,24,1,2,2,24,4
3,7,1,12,2,0,2,24,6
3,7,1,12,2,2,2,48,140
3,7,1,72,2,4,2,72,11
1,7,0,36,2,1,3,48,8
1,7,2,12,3,2,2,12,3
1,7,1,24,2,5,2,24,7
1,7,0,36,2,1,3,24,64
1,7,2,96,2,2,2,96,15
3,7,1,24,1,2,2,24,4
1,7,3,96,2,2,3,108,697
1,7,2,84,2,1,2,84,1
2,7,1,24,2,0,2,24,29
3,7,3,96,0,7,3,96,33
1,7,0,12,2,8,3,24,3
3,7,0,12,2,2,0,24,4
3,7,1,48,1,5,2,60,4
3,7,1,12,2,0,2,24,42
1,7,1,36,2,2,2,24,54
3,7,0,12,2,6,3,24,35
1,7,1,12,2,2,2,12,59
3,7,1,24,3,1,1,24,3
3,7,2,12,2,2,2,12,17
1,7,1,72,2,5,2,72,6
3,7,1,12,2,0,2,24,21
1,7,2,156,2,1,2,156,190
1,11,0,24,2,2,3,24,29
1,7,3,36,2,4,3,36,171
3,7,0,12,2,2,3,24,25
1,7,3,48,3,6,3,48,32
3,7,1,12,2,4,2,60,158
3,7,2,36,2,2,2,36,48
3,3,1,24,2,4,2,24,8
3,7,0,48,2,5,0,24,30
3,7,0,12,2,0,3,24,10
3,7,1,12,2,4,2,24,18
3,7,0,36,2,4,3,36,27
3,7,0,48,2,3,3,72,176
3,3,0,24,2,4,3,36,44
1,7,0,24,2,4,3,24,8
3,7,1,12,2,2,2,24,76
3,7,0,12,2,1,0,24,7
3,7,0,12,1,7,3,36,49
1,7,0,24,2,2,3,24,3
3,7,0,12,2,0,3,120,260
3,7,1,48,2,0,2,24,39
3,7,0,12,2,3,3,24,4
3,7,1,12,2,2,2,24,2
3,7,0,60,2,7,3,24,42
2,7,0,72,3,7,3,72,141
3,7,0,24,2,2,3,36,12
3,7,1,12,1,0,2,12,13
3,7,0,12,2,1,3,12,669
1,7,1,12,2,0,2,24,25
3,7,0,24,2,3,3,24,4
1,7,3,12,2,1,3,24,16
3,7,1,12,2,1,2,24,28
3,7,1,48,2,0,2,36,70
3,7,1,48,2,0,2,24,34
3,7,1,24,2,0,2,36,93
3,7,1,24,2,5,2,24,5
3,7,0,12,2,7,3,12,24
3,7,0,12,2,4,3,24,916
3,7,1,48,2,1,2,24,39
3,7,1,12,2,4,2,48,63
1,7,1,12,0,0,2,24,2
1,7,0,24,2,7,3,24,4
3,7,0,48,2,8,3,24,33
3,7,0,12,2,3,3,36,100
1,7,1,24,2,2,2,24,8
3,3,1,12,1,4,2,24,36
3,7,0,36,2,2,3,24,53
3,7,0,12,2,0,3,36,62
3,7,1,12,1,0,2,12,13
3,7,1,24,2,4,2,24,12
1,7,3,48,0,0,3,48,0
3,7,1,12,2,4,2,24,4
3,7,0,12,2,1,3,36,58
3,7,1,36,2,0,2,48,49
1,7,2,36,2,1,2,36,154
3,7,1,48,3,5,2,48,100
3,7,1,36,2,4,2,24,66
1,7,0,60,2,2,3,60,5
3,7,3,48,2,0,3,48,3
3,3,0,12,2,2,3,36,54
3,7,0,48,2,4,3,48,5
3,7,1,36,0,0,2,48,26
3,7,1,48,2,0,2,24,44
3,7,1,24,2,2,2,36,19
1,7,3,84,2,1,3,84,44
3,7,1,24,2,0,2,24,72
3,7,0,48,2,1,3,24,32
3,7,1,48,0,1,2,24,46
3,7,1,48,2,0,2,24,40
3,7,0,12,1,5,3,36,65
1,7,0,12,2,2,3,24,11
3,7,3,120,1,1,3,120,55
1,7,0,24,2,7,3,24,2
3,7,0,60,2,4,3,72,4
3,7,1,12,2,4,2,24,4
3,7,1,12,1,0,2,48,87
3,8,1,36,2,0,2,24,61
3,3,1,24,2,0,2,132,249
3,7,0,0,2,6,3,24,86
3,7,1,12,2,1,2,24,5
1,7,1,36,2,1,2,36,81
1,7,3,84,3,7,3,84,4
1,7,0,36,2,3,3,36,7
3,7,0,12,1,3,3,36,55
3,7,1,24,2,0,2,36,39
1,7,2,72,2,2,2,72,20
3,7,1,72,1,4,2,84,30
1,7,3,24,1,7,3,24,28
3,7,0,48,2,4,3,24,59
3,7,3,48,2,1,3,48,41
3,7,1,36,2,0,2,36,74
1,7,1,24,2,5,2,24,9
3,7,0,12,2,2,3,24,13
3,7,0,12,2,3,3,72,171
3,7,1,12,2,4,2,36,43
3,7,1,24,2,2,2,24,4
1,7,2,12,2,0,2,12,45
2,7,2,24,2,1,2,24,229
3,7,0,12,2,2,0,24,4
3,3,0,24,2,2,3,36,37
1,7,3,96,2,7,3,96,52
3,7,0,48,2,1,3,48,12
3,7,0,12,2,3,0,12,4
1,7,0,36,2,2,3,36,12
3,7,0,60,2,0,3,24,63
1,7,2,96,3,2,2,96,12
3,7,0,24,2,6,3,24,5
3,7,1,24,2,2,2,24,10
3,7,0,48,2,6,3,24,48
3,7,0,12,2,2,3,24,4
1,7,1,96,2,0,2,96,12
3,7,0,12,2,0,0,24,26
3,7,0,12,2,3,3,12,28
1,7,1,48,2,5,2,48,2
1,7,1,24,2,1,2,24,1
3,7,0,12,2,2,3,60,163
2,7,1,48,2,1,2,48,18
3,7,1,36,2,2,2,12,31
3,7,1,36,1,0,2,12,34
3,7,1,48,2,0,2,36,71
3,7,0,108,2,3,3,12,292
1,7,1,24,2,2,2,36,18
3,7,1,48,2,2,2,12,31
1,7,0,48,1,0,3,48,6
1,7,0,24,2,6,3,24,3
3,7,1,12,1,0,2,24,34
1,7,3,84,3,2,3,96,358
1,7,0,84,3,5,3,84,5
1,7,3,36,2,0,3,36,27
3,7,0,12,2,3,3,24,4
3,7,1,12,2,2,2,36,53
3,7,0,24,2,8,3,24,14
1,7,1,24,2,4,2,24,8
1,7,3,96,0,6,3,96,186
1,7,3,24,3,5,3,24,6
3,7,0,12,2,3,3,36,58
3,7,0,12,1,0,3,24,44
3,7,1,36,2,1,2,36,6
3,3,0,48,1,1,3,24,57
1,7,2,36,2,1,2,36,241
3,7,0,36,3,8,3,36,7
3,7,0,12,2,0,3,24,35
3,7,1,24,2,0,2,24,95
3,7,1,24,2,8,2,36,84
3,7,1,12,2,4,2,24,7
1,3,0,12,2,0,3,12,32
3,8,1,12,2,0,2,48,86
3,7,0,24,3,7,3,36,16
3,7,1,60,2,2,2,60,7
1,7,2,180,2,1,2,180,17
1,7,1,24,2,5,2,24,4
3,7,1,24,2,4,2,60,75
1,7,0,12,2,4,3,36,35
3,7,0,24,3,5,3,24,3
3,7,0,12,2,2,0,12,4
3,7,0,12,1,0,3,84,159
1,7,0,24,2,7,3,24,7
3,7,1,12,2,1,2,24,40
3,7,1,12,2,0,2,24,46
3,7,1,12,2,8,2,48,81
3,7,1,48,2,4,2,24,41
3,7,0,12,2,2,3,24,20
3,7,1,12,2,4,2,36,85
3,7,3,132,2,0,3,132,137
1,7,1,24,1,1,2,24,2
3,7,0,12,2,3,3,24,43
3,7,1,12,2,2,2,24,26
3,7,1,48,2,8,2,12,28
3,3,1,12,2,4,2,24,8
1,7,1,72,2,2,2,72,5
3,7,2,36,2,2,2,36,7
1,7,0,12,2,8,0,12,2
3,7,1,12,2,4,2,36,60
3,7,0,24,2,2,3,24,4
3,3,1,12,2,2,2,12,67
3,7,0,12,1,2,3,24,17
3,7,1,12,2,2,2,24,5
3,7,1,12,2,0,2,48,90
3,7,0,48,0,7,3,120,300
1,7,0,48,2,7,3,48,5
3,8,1,12,2,4,2,24,56
3,7,1,48,3,5,2,60,4
1,7,1,72,3,2,2,72,6
3,7,0,12,2,2,3,24,51
3,7,1,24,2,0,2,24,5
1,7,3,156,2,1,3,156,19
3,7,0,36,2,3,3,36,10
3,7,3,48,2,0,3,48,10
1,7,2,48,2,0,2,48,54
3,7,0,12,2,7,3,24,25
3,7,1,60,0,0,2,24,28
3,7,1,48,2,0,2,24,48
1,7,3,156,3,2,3,156,298
3,7,0,12,2,2,3,36,70
3,7,1,12,2,1,2,24,10
3,7,1,48,0,1,2,24,39
3,7,0,12,3,5,3,48,91
1,7,3,48,3,1,3,48,18
3,7,0,12,2,0,3,12,291
3,7,2,36,0,5,2,36,7
3,7,1,24,2,4,2,24,78
3,7,1,12,2,0,2,24,24
3,7,1,48,2,2,2,24,54
3,7,0,12,2,2,3,12,4
3,7,1,48,2,2,2,48,4
3,7,0,24,2,0,3,24,4
3,8,1,24,2,0,2,48,121
3,7,0,12,2,2,3,12,4
3,7,1,12,2,4,2,24,29
3,7,1,12,3,5,2,24,34
3,7,0,24,2,8,3,24,7
1,7,1,12,2,5,2,24,25
3,7,1,12,2,1,2,24,5
3,3,1,48,2,2,2,36,63
1,7,2,192,3,5,2,192,37
3,7,0,12,2,2,3,24,13
3,7,1,48,2,4,2,24,30
3,7,3,72,2,4,3,84,34
3,7,1,48,2,2,2,24,30
3,7,0,12,2,0,3,24,32
3,7,0,60,0,1,0,48,98
3,7,1,48,0,4,2,48,12
3,7,0,24,2,1,3,24,7
1,7,0,12,2,8,0,24,2
1,7,1,24,0,8,2,24,5
3,7,0,12,2,2,3,12,4
3,7,1,12,2,2,2,24,25
3,7,0,12,2,0,3,24,50
1,7,3,72,3,5,3,72,4
3,7,1,48,2,0,2,24,32
1,7,1,12,2,0,2,12,75
3,7,0,48,2,1,3,48,95
3,7,1,12,2,0,2,24,11
3,7,1,12,2,1,2,36,48
3,7,1,48,2,2,1,12,21
1,7,0,24,2,2,3,24,3
3,7,1,48,2,4,2,48,4
3,7,0,36,2,7,3,36,10
1,7,1,24,2,0,1,24,11
3,7,1,12,2,1,2,24,73
3,7,1,36,2,0,2,48,15
1,7,3,72,2,5,3,72,36
3,7,0,48,1,2,3,48,22
2,3,1,12,2,4,2,48,68
3,7,1,12,2,1,2,24,38
3,7,0,12,2,7,3,36,56
1,7,3,132,2,0,3,132,36
3,7,0,12,2,0,3,48,92
3,7,1,36,2,0,2,36,9
1,7,1,12,2,2,2,12,31
3,7,1,24,2,8,2,24,65
1,7,1,108,2,0,2,120,6
3,7,0,24,1,7,3,24,17
3,7,0,12,2,0,3,48,94
1,7,1,36,2,2,2,48,8
3,7,0,24,1,2,3,24,4
1,7,2,144,2,2,2,144,30
3,7,0,24,2,8,3,24,12
3,7,1,12,2,2,2,24,9
3,7,0,12,3,5,3,24,3
3,7,1,24,2,0,2,24,15
3,7,1,48,0,0,2,48,104
1,7,2,60,3,8,2,60,177
3,7,1,12,2,4,2,24,5
3,7,1,48,2,1,2,108,253
3,7,1,48,3,5,2,36,62
3,7,1,24,2,1,2,24,67
1,7,0,12,2,0,3,36,59
3,7,0,24,2,2,3,24,68
1,7,1,48,2,2,2,24,56
1,7,0,12,2,1,3,12,9
3,7,3,24,2,2,3,24,86
3,7,0,12,2,2,3,12,26
3,7,0,12,2,2,3,24,9
2,7,1,48,2,1,1,12,29
3,7,0,12,3,1,3,24,15
3,7,1,24,2,8,2,24,61
3,7,2,72,2,2,2,72,19
3,7,0,48,3,5,3,60,4
3,11,1,36,2,0,1,12,35
3,7,0,24,2,4,3,36,15
3,7,1,12,2,2,2,24,4
3,7,0,12,2,0,3,12,46
1,7,1,24,2,0,2,24,8
1,7,0,120,2,6,3,132,2
3,7,1,36,2,4,2,36,11
3,7,0,48,2,0,3,24,42
3,7,1,12,2,0,2,48,140
1,7,3,84,2,6,3,84,7
3,7,1,48,2,0,1,24,38
3,7,1,12,2,0,2,24,34
3,7,0,24,3,5,3,24,62
3,7,1,12,2,0,2,60,101
3,7,2,48,1,1,2,60,148
1,7,1,36,2,2,1,24,50
3,7,1,60,2,4,2,72,43
1,7,0,36,2,5,3,36,2
3,7,1,24,2,8,2,24,15
1,7,2,36,2,4,2,36,3
3,7,1,48,2,0,2,24,41
1,7,3,108,2,2,3,108,78
3,7,1,48,2,1,2,12,26
2,7,3,24,1,0,3,24,40
3,7,1,120,2,4,2,120,7
3,7,0,12,2,1,3,48,89
1,7,1,36,1,0,2,36,3
3,7,1,12,2,8,2,24,38
3,7,1,12,2,0,2,24,11
3,7,0,24,1,0,3,24,8
3,7,0,24,2,0,0,24,17
3,7,3,12,2,2,3,36,75
3,7,0,24,2,8,3,36,79
3,7,1,24,2,1,2,24,67
1,7,2,84,2,4,2,84,2
3,7,1,48,2,4,2,60,125
3,7,3,24,2,4,3,72,1545
1,7,0,24,2,2,3,36,1
3,7,2,60,3,5,2,60,5
1,7,0,24,2,3,3,36,6
3,7,0,48,2,0,3,24,31
3,7,0,108,2,2,3,108,6
3,7,0,36,2,7,3,48,9
3,7,1,12,2,2,2,36,58
1,7,0,12,2,0,3,48,63
3,7,0,36,2,5,3,36,72
1,7,2,120,3,5,2,120,6
1,7,2,36,3,5,2,36,122
3,7,0,12,2,2,3,24,39
3,7,0,48,0,3,3,36,72
3,7,0,24,2,1,3,24,5
3,7,0,24,2,3,3,24,4
3,7,2,12,2,2,2,12,27
3,11,1,48,1,1,2,72,489
3,11,0,24,1,0,3,24,157
1,7,1,12,2,0,1,24,1
3,7,0,84,2,1,3,84,6
3,7,1,12,2,0,2,12,8
3,7,1,36,2,2,2,24,58
3,7,0,36,2,4,0,60,141
3,7,1,12,2,2,2,48,96
1,7,0,24,2,2,3,24,14
3,7,0,12,0,0,3,12,60
3,7,0,12,2,2,3,24,33
3,7,0,12,2,6,3,12,10
1,7,0,96,2,6,3,96,14
3,7,0,36,2,0,0,12,29
3,7,2,24,0,4,2,24,11
3,7,1,12,0,0,2,36,57
1,7,2,132,2,2,2,132,20
3,7,1,48,2,0,2,24,50
3,7,0,24,2,3,3,24,6
3,7,0,24,2,3,3,60,86
3,7,0,48,2,0,3,24,44
3,7,0,48,1,3,3,60,4
3,7,0,12,2,2,3,12,119
1,7,0,24,2,2,3,24,4
3,7,0,12,2,3,3,24,4
3,7,2,72,2,2,2,84,3
3,7,0,24,2,6,3,36,20
3,7,0,36,2,4,3,36,77
3,7,1,12,2,4,2,24,30
3,7,1,36,2,2,2,24,44
3,7,1,12,2,4,2,24,26
3,7,0,12,1,1,3,24,11
3,7,3,72,1,7,3,72,7
3,7,0,12,2,2,3,36,67
3,7,0,48,2,0,3,36,73
3,7,0,24,2,1,3,24,7
3,7,3,36,0,2,3,36,6
1,7,3,108,2,8,3,108,67
1,7,2,108,1,4,2,108,40
3,7,1,12,2,2,2,24,938
3,7,0,48,2,6,0,12,23
3,7,1,24,2,5,2,36,23
3,7,2,12,2,2,2,12,40
3,7,0,12,2,2,3,24,38
3,7,0,12,2,0,3,24,25
3,7,1,48,2,4,2,24,49
1,7,0,36,3,5,3,36,11
3,7,0,24,2,2,3,24,4
3,7,0,12,2,0,3,24,24
3,11,3,36,2,2,3,36,20
3,7,0,12,2,1,3,24,6
3,7,1,24,1,0,2,24,4
3,7,3,12,2,0,3,36,51
3,7,1,48,2,8,2,36,76
3,11,0,48,2,8,3,12,29
1,7,0,12,2,3,3,12,39
3,7,0,12,0,1,3,24,43
3,7,0,72,0,0,3,72,5
3,7,0,12,2,0,3,36,58
3,7,1,12,2,1,2,24,19
3,7,0,24,2,7,3,24,37
3,7,1,12,2,0,2,24,8
3,7,1,12,2,2,2,24,35
3,7,0,24,2,0,3,24,10
3,7,1,24,2,2,2,48,66
3,7,1,36,2,0,2,60,136
3,7,2,36,2,2,2,24,40
3,7,2,120,2,2,2,48,1515
3,7,0,36,0,2,3,36,92
3,7,1,12,2,0,2,24,26
3,7,0,48,2,0,3,24,44
1,7,2,156,0,2,2,156,51
3,7,1,12,2,5,2,24,4
1,7,2,36,2,1,2,36,9
3,7,1,36,2,2,2,36,16
3,7,1,48,2,4,2,36,65
3,7,1,24,2,0,2,36,16
3,7,0,12,2,6,0,24,7
3,11,1,24,0,4,2,36,47
1,7,2,12,3,5,2,12,0
3,7,0,36,1,0,3,36,82
1,7,0,12,2,2,3,12,34
1,7,1,24,2,1,2,36,6
1,7,0,12,2,2,3,12,40
3,7,1,48,2,4,2,24,37
3,7,0,12,2,3,3,24,5
3,7,0,48,1,1,3,24,45
3,7,1,72,3,5,2,84,14
3,7,1,72,2,1,2,72,5
3,7,2,84,0,0,2,84,46
1,7,2,12,2,0,2,12,87
1,7,0,24,2,0,3,24,54
1,7,2,60,3,5,2,60,43
3,7,0,24,0,6,3,24,4
3,7,1,36,3,2,2,36,12
3,7,0,48,2,7,3,24,49
3,7,0,12,2,0,0,24,4
3,7,3,36,2,3,3,36,23
3,7,0,12,2,3,3,24,8
3,7,1,24,2,2,2,24,82
1,7,2,156,2,1,2,156,37
1,7,3,96,3,5,3,96,52
3,7,0,24,2,0,3,24,15
3,7,1,12,2,0,2,36,76
3,7,1,12,2,0,2,72,165
3,3,0,72,0,3,3,120,136
3,7,1,12,2,2,2,24,38
3,7,1,48,2,1,2,36,91
3,3,1,60,1,1,2,60,54
3,7,0,0,2,3,3,24,84
3,7,0,24,1,3,3,36,12
3,7,0,24,2,4,3,24,7
1,7,1,12,2,0,2,12,4
3,7,0,12,2,7,0,24,8
3,7,1,12,2,4,2,60,98
3,7,0,12,2,5,3,12,4
3,7,1,12,2,5,2,24,48
3,7,1,24,2,5,2,24,19
3,7,0,12,2,2,3,24,39
1,7,1,36,2,1,2,36,3
3,7,0,60,2,2,3,36,58
3,7,0,12,3,7,0,24,18
1,7,1,84,2,0,2,84,5
3,7,1,24,3,5,2,36,43
3,7,0,12,0,5,3,12,4
3,7,0,12,2,2,3,12,5
3,7,0,12,1,1,3,12,23
1,7,3,144,2,0,3,144,205
3,8,1,0,0,0,2,24,78
3,7,1,12,2,8,2,36,64
3,7,0,12,3,5,3,24,24
1,7,0,12,1,6,3,24,53
3,7,2,36,2,4,2,36,22
3,7,0,36,0,3,3,24,52
3,7,1,36,1,2,2,48,121
3,7,1,12,2,0,2,36,88
3,7,1,36,2,2,2,36,4
3,7,1,12,2,0,2,12,41
3,7,0,12,2,6,3,36,56
3,7,1,48,2,0,2,36,70
3,7,0,48,2,4,3,36,73
3,7,1,24,0,2,2,24,17
1,7,3,84,2,8,3,84,42
3,7,0,48,2,8,3,24,52
3,8,1,36,2,1,2,24,66
1,7,2,96,2,0,2,96,3
3,7,0,60,2,1,3,60,19
3,7,1,60,1,4,2,24,35
3,7,1,12,3,5,2,24,21
1,7,0,12,2,6,3,24,25
1,7,1,12,2,2,2,24,2
3,7,1,24,2,4,2,24,4
3,7,0,48,2,2,3,24,50
1,7,2,72,2,2,2,72,4
1,7,1,12,2,0,2,24,35
1,7,1,12,2,0,2,12,121
3,7,1,24,2,0,2,24,65
3,7,0,12,2,2,3,24,12
3,7,1,24,2,1,2,24,14
1,7,3,96,2,7,3,96,13
3,7,0,12,2,0,0,12,8
3,7,3,12,2,3,3,12,4
3,7,0,12,1,0,0,24,3
3,7,1,12,2,4,2,36,54
1,7,1,72,3,5,2,12,254
3,7,0,24,2,7,3,24,108
3,7,1,24,2,0,2,36,16
3,11,0,12,2,7,3,24,76
1,7,1,24,2,4,2,36,2
3,7,1,24,2,0,2,24,5
3,7,0,12,2,1,3,24,4
3,7,0,60,2,0,0,24,59
3,7,1,48,0,1,2,24,33
3,7,3,12,2,1,3,12,8
1,7,1,12,2,2,2,24,9
3,7,1,48,2,0,2,24,59
3,7,0,12,2,6,3,24,25
3,11,2,48,2,0,2,48,24
3,7,0,12,3,6,3,12,36
1,7,3,96,2,7,3,96,1
1,7,0,120,2,6,3,120,2
3,7,1,24,2,1,2,24,52
3,7,0,12,2,3,3,36,100
3,7,1,24,2,4,2,36,17
1,7,1,24,2,2,2,24,2
3,7,1,12,2,4,2,24,26
1,7,1,12,2,4,2,36,101
3,7,0,36,2,2,3,36,4
3,7,1,12,0,2,2,24,31
1,7,1,12,2,2,2,36,75
1,7,0,60,2,2,3,60,1
1,7,1,24,2,4,2,24,2
1,7,3,48,2,3,3,48,7
1,7,2,12,2,2,2,12,70
1,7,0,24,2,0,3,24,6
3,7,1,36,2,2,2,36,6
1,7,2,156,3,5,2,156,17
1,7,2,36,2,2,2,36,8
3,7,1,36,2,1,2,24,59
3,7,1,12,2,4,2,24,22
3,7,1,12,2,2,2,24,38
3,7,1,24,2,1,2,36,4
1,7,0,84,2,0,3,84,11
3,7,1,48,2,0,2,24,38
3,7,1,24,2,1,2,48,55
3,7,1,48,2,4,1,24,43
3,7,0,24,2,7,3,36,39
1,8,0,12,2,0,3,12,9
3,3,3,24,2,2,3,24,10
3,7,0,48,2,0,3,24,47
3,7,0,12,2,8,3,12,86
1,7,0,24,2,7,3,24,2
3,7,1,12,2,1,2,24,17
3,7,1,12,2,8,2,12,16
3,7,0,48,2,2,3,24,51
3,7,3,72,2,7,3,72,4
1,7,3,108,2,7,3,108,151
3,11,3,12,2,7,3,48,81
3,7,1,12,2,4,2,24,4
3,7,0,48,2,3,3,24,43
3,7,0,24,2,4,3,24,5
3,7,1,12,1,2,2,24,9
3,7,1,36,2,1,2,24,44
3,7,3,48,0,1,3,48,6
1,7,1,48,2,0,2,60,58
3,7,1,24,2,0,2,24,6
3,3,2,24,2,5,2,24,100
3,7,1,48,2,1,2,48,4
1,7,0,24,2,2,3,24,6
3,7,0,36,2,2,3,36,8
3,7,0,132,2,0,3,12,184
3,7,1,12,2,0,2,12,36
3,7,0,48,2,0,3,48,7
3,3,0,12,1,7,0,24,11
3,7,0,12,2,0,3,24,26
1,7,0,120,2,0,3,120,2
3,7,0,60,2,3,3,72,4
3,7,2,36,2,2,2,36,15
3,7,0,12,2,3,3,24,34
3,7,1,12,2,2,2,24,14
3,7,0,48,2,6,3,36,76
3,7,1,24,2,4,2,12,56
3,7,1,48,2,5,2,24,45
3,7,3,60,1,7,3,60,27
3,7,0,12,2,0,0,24,49
3,8,1,12,2,0,2,24,64
1,7,1,12,2,2,2,24,30
1,7,3,72,2,2,3,72,0
3,7,3,72,2,2,3,72,45
3,7,0,12,2,3,3,36,1180
3,7,0,12,2,2,3,24,25
3,7,0,48,2,0,3,12,28
3,7,3,12,2,8,3,24,550
3,7,0,48,2,2,3,24,57
3,7,0,24,2,1,0,24,6
3,7,1,36,2,0,2,36,7
3,7,0,36,2,0,3,24,48
1,7,1,12,2,1,2,12,44
3,7,1,24,2,4,2,36,84
3,7,1,48,2,0,2,24,40
1,7,3,96,2,1,3,96,48
3,7,3,48,1,6,3,84,1128
3,7,0,12,2,1,3,24,3
3,7,1,12,2,2,2,24,47
3,7,0,12,2,1,3,36,54
3,7,1,60,2,1,1,24,36
1,7,1,12,1,0,2,24,23
3,7,3,24,2,2,3,24,8
1,7,0,24,2,5,3,24,1
3,7,0,12,2,7,3,24,6
3,7,1,12,1,2,2,24,25
3,7,1,12,2,0,2,24,21
3,7,1,12,0,1,2,24,4
1,7,3,36,2,7,3,36,19
3,7,1,24,2,4,2,36,37
3,7,1,12,2,2,2,24,18
3,7,1,24,2,1,2,24,4
1,7,3,24,2,6,3,24,4
1,11,0,12,2,6,3,12,5
3,8,0,48,2,2,0,24,34
3,7,0,72,2,4,3,72,6
1,7,3,36,2,7,3,36,5
3,7,0,36,2,5,3,132,242
3,7,0,48,2,0,3,24,39
3,7,0,48,2,2,3,36,86
3,7,0,24,2,2,3,24,4
3,7,0,12,2,4,3,36,67
1,7,0,12,2,2,3,12,28
1,7,0,24,2,3,3,24,11
1,7,0,24,0,0,0,24,1
3,7,1,12,2,1,1,24,34
3,7,0,48,2,6,3,24,33
1,7,1,48,2,2,2,48,9
3,7,1,24,2,2,2,24,4
1,7,1,12,2,0,2,48,83
3,8,0,24,2,2,3,36,27
3,7,1,12,2,4,2,24,27
2,7,0,12,2,2,3,12,16
3,11,0,36,2,4,3,48,3
3,7,3,24,1,7,3,24,30
1,7,3,84,2,3,3,84,46
1,7,0,12,2,2,3,36,61
3,7,3,12,2,4,3,12,36
3,7,1,36,1,1,2,24,41
3,7,1,48,2,2,2,24,45
3,7,0,60,2,0,3,72,18
3,7,2,36,2,0,2,36,171
3,3,2,60,2,2,2,72,378
1,7,0,24,2,2,3,24,4
3,7,1,36,2,1,2,36,5
1,7,1,24,3,5,2,24,2
1,7,0,48,2,1,3,24,34
3,7,0,48,2,2,3,24,36
1,7,0,36,1,6,3,36,12
3,7,0,24,2,4,3,36,27
3,7,2,12,3,5,2,12,43
3,11,1,12,2,0,2,48,69
3,7,0,36,2,8,3,24,79
3,7,1,48,2,4,2,24,51
3,7,1,36,2,0,2,24,62
3,7,3,12,0,7,3,12,39
3,7,1,24,2,4,2,24,4
1,7,3,60,0,6,3,60,12
3,7,0,96,1,0,3,96,8
3,7,1,24,2,4,2,24,7
3,7,0,48,0,2,0,48,10
3,7,1,12,2,0,2,24,24
3,7,1,24,2,4,2,24,12
1,7,0,72,3,5,3,72,6
1,7,3,12,2,5,3,12,6
3,3,0,108,2,8,3,108,7
3,7,1,12,2,4,2,24,5
3,7,0,12,2,3,3,24,31
3,7,1,48,2,2,2,24,41
1,7,1,48,2,1,2,24,43
3,7,1,24,2,8,2,48,75
1,7,2,72,0,1,2,72,48
3,7,0,24,0,0,0,36,14
3,7,0,48,2,1,3,24,56
3,7,1,12,2,1,2,24,27
3,7,0,72,2,0,3,72,8
3,7,1,12,2,5,2,36,82
3,7,0,24,2,2,3,36,17
3,7,1,36,2,0,2,24,62
3,7,0,48,2,0,3,48,5
3,7,1,12,1,8,2,24,41
3,11,1,12,2,1,1,24,13
1,7,2,96,2,4,2,96,51
3,7,1,24,2,5,1,36,5
1,7,2,12,2,2,2,12,4
1,7,3,120,2,0,3,132,12
3,11,1,12,2,0,2,48,71
1,7,1,36,2,0,2,36,10
3,7,0,48,0,0,3,36,67
3,3,0,36,2,2,3,12,296
3,7,0,12,2,6,3,24,36
3,7,1,12,1,1,1,12,4
1,7,0,24,1,2,3,24,65
1,7,3,84,3,1,3,96,366
3,7,0,36,2,6,3,36,8
1,7,3,120,2,7,3,120,57
1,7,0,12,2,2,3,12,23
3,7,1,12,2,1,1,24,34
3,7,1,12,2,0,2,48,88
1,7,3,156,0,7,3,156,79
3,7,0,24,2,2,3,24,4
1,7,3,24,2,2,3,24,9
3,7,1,12,2,1,2,36,54
3,7,0,12,3,5,3,12,5
1,7,1,12,0,4,2,12,3
1,7,0,12,2,0,3,12,26
3,7,1,24,2,4,2,24,11
3,7,1,48,2,1,2,24,46
1,7,3,12,2,0,3,12,85
3,7,0,24,2,3,3,24,11
3,7,1,12,2,2,2,24,33
3,7,0,12,2,1,3,24,48
3,7,0,12,2,6,0,24,31
3,7,0,24,0,0,0,24,47
3,7,0,12,2,1,3,24,75
