intake_type,intake_condition,sex_intake,breed,CoatColor,CoatPattern,age_intake_months,stay_length
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,56
Stray,Normal,Male,Domestic_Shorthair,Other,Solid,1,13
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,2,13
Stray,Normal,Female,Domestic_Shorthair,Other,Solid,1,10
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,2,78
Owner_Surrender,Normal,Male,Domestic_Shorthair,Blue,Tabby,24,17
Stray,Normal,Female,Other,Brown,Tabby,1,62
Stray,Normal,Male,Other,Brown,Tabby,2,61
Stray,Normal,Female,Other,Brown,Tabby,3,12
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,3,12
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,1,57
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,36,19
Stray,Normal,Male,Other,Blue,Solid,3,49
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,3,49
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,1,60
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,4,12
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,3,13
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,0,83
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,60,39
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,17
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,2,19
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,3,17
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,48,29
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,2,18
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,12,32
Owner_Surrender,Sick,Male,Domestic_Shorthair,White_Mix,Solid,4,36
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,24,37
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,73
Owner_Surrender,Normal,Male,Other,Black_N_White,Solid,24,20
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,12,12
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,2,17
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,13
Owner_Surrender,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,24,19
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,1,62
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,36,10
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,2,18
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,2,17
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Tabby,0,56
Stray,Normal,Female,Domestic_Shorthair_Mix,Other,Tabby,24,50
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Other,0,56
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,2,21
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,3,24
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,2,15
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,9,28
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,3,15
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,20
Owner_Surrender,Sick,Male,Domestic_Shorthair,Brown,Tabby,4,11
Owner_Surrender,Sick,Female,Domestic_Shorthair,Brown,Tabby,4,15
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,1,64
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,1,18
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,0,64
Stray,Normal,Male,Other,Other,Tabby,0,58
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,0,61
Stray,Normal,Female,Domestic_Shorthair_Mix,Other,Tabby,0,58
Stray,Normal,Male,Domestic_Shorthair,Other,Other,3,6
Stray,Sick,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,81
Stray,Sick,Male,Domestic_Shorthair,Orange,Tabby,1,81
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,5,11
Stray,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,3,8
Stray,Normal,Male,Other,Black,Solid,1,64
Stray,Normal,Female,Other,Black_N_White,Solid,2,56
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,36,11
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,4,31
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,10
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,4,28
Stray,Normal,Female,Other,Other,Solid,1,10
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,5,32
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,65
Stray,Neonatal,Male,Domestic_Shorthair,Blue,Tabby,1,101
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,24
Other,Normal,Male,Domestic_Shorthair,Orange,Tabby,2,6
Other,Normal,Female,Domestic_Shorthair,White_Mix,Solid,48,8
Stray,Normal,Female,Other,Other,Solid,60,7
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,120,16
Stray,Injured,Male,Domestic_Shorthair,Other,Other,24,17
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,36,52
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,62
Stray,Normal,Male,Domestic_Shorthair,Other,Other,1,37
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,73
Other,Normal,Male,Domestic_Shorthair,Other,Tabby,60,53
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,4,17
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,4,15
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,4,5
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,20
Owner_Surrender,Normal,Male,Domestic_Shorthair,Orange,Solid,1,46
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Tabby,1,46
Stray,Injured,Male,Domestic_Shorthair,Black,Solid,1,15
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,40
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,2,36
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,2,37
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,12,29
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,1,67
Stray,Normal,Female,Other,Black,Solid,2,70
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,1,67
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,4,30
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,2,56
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,8,5
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,12,70
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,5,8
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,12,11
Owner_Surrender,Sick,Male,Domestic_Shorthair,White_Mix,Solid,5,30
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,13
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,3,8
Other,Normal,Male,Other,Brown,Tabby,10,63
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,1,30
Owner_Surrender,Normal,Female,Domestic_Shorthair,Blue,Tabby,12,15
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,12,39
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,2,32
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,2,33
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,2,34
Stray,Normal,Male,Domestic_Shorthair,Other,Other,2,6
Stray,Normal,Female,Other,Black_N_White,Solid,2,63
Stray,Injured,Male,Domestic_Shorthair,Other,Tabby,24,23
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,5,9
Stray,Normal,Male,Domestic_Shorthair,Other,Other,0,89
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,5,10
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,4,18
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,3,63
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,1,63
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,2,63
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,12,20
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,11
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,2,13
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,4,18
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,4,9
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,4,17
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,1,41
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,3,23
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,3,23
Stray,Normal,Male,Other,Other,Other,2,11
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,2,82
Stray,Normal,Female,Other,White_Mix,Solid,1,33
Stray,Normal,Female,Domestic_Shorthair,Black,Other,4,17
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,4,12
Stray,Normal,Male,Domestic_Shorthair,Black,Other,4,15
Stray,Normal,Male,Other,Black_N_White,Solid,2,34
Stray,Normal,Male,Other,Black,Solid,4,16
Stray,Normal,Male,Other,Orange,Tabby,3,13
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,3,16
Stray,Injured,Male,Other,Brown,Tabby,1,40
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,3,16
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,1,48
Stray,Sick,Male,Domestic_Shorthair,Black,Solid,1,48
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,16
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,24,21
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,4,13
Stray,Injured,Male,Domestic_Shorthair,Orange,Tabby,36,21
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,1,12
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,4,7
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,5,13
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,3,9
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,85
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,4,8
Stray,Sick,Male,Domestic_Shorthair,Black,Tabby,1,34
Stray,Sick,Female,Domestic_Shorthair,Black_N_White,Solid,1,36
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,12,7
Stray,Normal,Male,Domestic_Shorthair,Black,Other,3,16
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,24,26
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,24,26
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,1,97
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,1,41
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,1,33
Stray,Injured,Male,Domestic_Shorthair,Blue,Tabby,48,8
Stray,Normal,Female,Other,Black_N_White,Solid,2,15
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,24,0
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,7,15
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,5,8
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,2,18
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,5,8
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,12,23
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,2,26
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,27
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,1,66
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,1,66
Owner_Surrender,Normal,Female,Domestic_Shorthair,Blue,Tabby,6,18
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,2,24
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,24
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,4,11
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,4,10
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,3,12
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,4,3
Stray,Injured,Female,Other,Other,Other,72,9
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,48,9
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,12,28
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,12,16
Stray,Injured,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,3,10
Other,Normal,Female,Other,Black_N_White,Solid,24,17
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,31
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,4,26
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,29
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,2,29
Stray,Injured,Male,Domestic_Shorthair,White_Mix,Solid,48,5
Stray,Other,Male,Domestic_Shorthair,Orange,Tabby,60,17
Owner_Surrender,Normal,Male,Other,Brown,Tabby,36,2
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,3,6
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,2,20
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,2,17
Stray,Normal,Female,Other,Black_N_White,Solid,1,48
Stray,Normal,Female,Other,Blue,Solid,5,28
Stray,Neonatal,Male,Domestic_Shorthair,Orange,Tabby,0,50
Stray,Neonatal,Female,Domestic_Shorthair,Orange,Tabby,0,50
Stray,Normal,Male,Other,Blue,Solid,1,42
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,4,19
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,48,3
Stray,Normal,Female,Other,Orange,Tabby,1,14
Stray,Normal,Female,Other,Blue,Solid,5,4
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,42
Stray,Normal,Male,Other,Blue,Solid,5,4
Stray,Normal,Male,Other,Other,Tabby,5,4
Stray,Injured,Male,Domestic_Shorthair,Orange,Tabby,4,4
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,68
Owner_Surrender,Normal,Female,Domestic_Shorthair,Orange,Tabby,5,7
Stray,Injured,Female,Domestic_Shorthair,Orange,Tabby,12,48
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,4,8
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,60,3
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,5,16
Stray,Injured,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,11,17
Stray,Normal,Male,Other,Other,Solid,1,31
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,1,31
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,4,19
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,1,14
Stray,Neonatal,Female,Domestic_Shorthair,Blue,Solid,1,54
Other,Normal,Male,Domestic_Shorthair,Brown,Tabby,120,4
Stray,Neonatal,Male,Domestic_Shorthair,Blue,Solid,1,51
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,12,23
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,24,36
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,4,8
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,24,94
Stray,Normal,Male,Domestic_Shorthair,Other,Solid,0,47
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,12,12
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,48,6
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,12
Stray,Normal,Male,Other,Orange,Tabby,24,147
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,1,81
Stray,Normal,Male,Other,Other,Other,48,7
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,24,11
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,4,13
Stray,Normal,Male,Other,Blue,Tabby,24,7
Stray,Sick,Female,Domestic_Shorthair,Blue,Solid,2,104
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,24,41
Stray,Normal,Male,Domestic_Shorthair,Other,Solid,0,69
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,0,69
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,0,69
Stray,Normal,Female,Domestic_Shorthair,Other,Solid,0,68
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,4,5
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,0,69
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Tabby,12,10
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,68
Stray,Normal,Male,Other,Orange,Tabby,1,19
Stray,Neonatal,Male,Domestic_Shorthair,Other,Other,0,57
Stray,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,2,56
Stray,Normal,Male,Other,White_Mix,Solid,5,8
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,0,87
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,0,85
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,0,92
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,0,87
Stray,Neonatal,Female,Domestic_Shorthair,Brown,Tabby,24,58
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Solid,36,8
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,2,27
Stray,Neonatal,Male,Domestic_Shorthair,Black_N_White,Solid,0,43
Stray,Neonatal,Male,Domestic_Shorthair,Black_N_White,Solid,0,45
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,2,27
Stray,Neonatal,Female,Domestic_Shorthair,Black,Solid,0,44
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,0,50
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,0,49
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,26
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,0,55
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,25
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,3,22
Stray,Pregnant,Female,Domestic_Shorthair,Blue,Tabby,24,70
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Tabby,2,24
Stray,Normal,Male,Other,Other,Other,48,6
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,3,21
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,0,44
Stray,Normal,Female,Other,Other,Other,24,9
Owner_Surrender,Normal,Female,Other,Brown,Tabby,3,5
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,2,58
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,2,58
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,65
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,12,5
Stray,Neonatal,Male,Domestic_Shorthair,Brown,Tabby,0,57
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,24,28
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,5,11
Stray,Neonatal,Male,Domestic_Shorthair,Other,Other,0,58
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,3,7
Stray,Injured,Male,Domestic_Shorthair,Black,Solid,24,15
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,3,10
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,3,6
Stray,Neonatal,Female,Domestic_Shorthair,Brown,Tabby,0,69
Owner_Surrender,Normal,Male,Domestic_Shorthair,Other,Tabby,3,12
Owner_Surrender,Normal,Female,Other,Brown,Tabby,84,101
Stray,Normal,Male,Other,Other,Other,96,66
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,7,13
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,12,10
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,2,24
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,2,24
Stray,Normal,Male,Other,Other,Other,1,15
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,2,45
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,3,44
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,3
Stray,Sick,Female,Other,Tortie_or_Tortie_mix,Solid,1,5
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,4,9
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,7,12
Stray,Sick,Female,Domestic_Shorthair,White_Mix,Solid,1,19
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,3,11
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,2,10
Stray,Normal,Female,Other,Other,Other,24,17
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,4,7
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,1,136
Stray,Normal,Male,Other,Black,Solid,1,73
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,24,5
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,24,4
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,0,69
Stray,Normal,Female,Other,Black,Solid,120,150
Stray,Normal,Female,Other,Other,Other,0,58
Stray,Normal,Female,Other,Torbie_or_Torbie_mix,Solid,24,58
Stray,Normal,Female,Other,Other,Other,0,61
Stray,Normal,Male,Other,Other,Other,0,57
Stray,Normal,Male,Other,White_Mix,Tabby,1,29
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,6,1
Stray,Normal,Female,Other,Calico_or_Calico_mix,Solid,1,30
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,3,33
Stray,Normal,Male,Other,Other,Tabby,1,37
Stray,Sick,Male,Domestic_Shorthair,Brown,Tabby,36,43
Owner_Surrender,Normal,Male,Domestic_Shorthair,Blue,Tabby,1,36
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,5,3
Owner_Surrender,Normal,Female,Domestic_Shorthair,Blue,Tabby,144,41
Stray,Neonatal,Female,Domestic_Shorthair,Brown,Tabby,0,55
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,168,41
Owner_Surrender,Normal,Male,Domestic_Shorthair,Orange,Tabby,5,1
Other,Normal,Male,Domestic_Shorthair,White_Mix,Solid,2,5
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,48,14
Stray,Normal,Male,Other,Orange,Tabby,24,22
Other,Normal,Male,Domestic_Shorthair,Black,Solid,2,9
Other,Normal,Female,Domestic_Shorthair,Orange,Tabby,60,33
Other,Normal,Male,Domestic_Shorthair,Orange,Tabby,84,33
Other,Normal,Male,Domestic_Shorthair,Brown,Tabby,60,11
Other,Normal,Female,Other,Tortie_or_Tortie_mix,Solid,60,11
Stray,Injured,Male,Domestic_Shorthair,Black_N_White,Solid,1,31
Stray,Normal,Male,Other,Brown,Tabby,36,15
Stray,Injured,Male,Domestic_Shorthair,White_Mix,Solid,1,21
Stray,Injured,Female,Domestic_Shorthair,White_Mix,Solid,1,21
Owner_Surrender,Normal,Male,Domestic_Shorthair,Other,Tabby,4,6
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,6,4
Stray,Normal,Female,Other,Black,Solid,6,7
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black,Solid,5,7
Stray,Neonatal,Female,Domestic_Shorthair,Black,Solid,0,65
Stray,Neonatal,Male,Domestic_Shorthair,Black,Solid,0,65
Stray,Normal,Female,Other,Other,Other,6,4
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,5,14
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,12,7
Stray,Aged,Male,Domestic_Shorthair,Brown,Tabby,1,41
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,24,18
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,5,9
Stray,Injured,Male,Domestic_Shorthair,Other,Tabby,3,17
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,9,14
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,5,19
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,4,44
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,4,19
Stray,Injured,Male,Domestic_Shorthair,Orange,Tabby,2,68
Stray,Normal,Female,Domestic_Shorthair,Other,Other,1,4
Stray,Sick,Male,Domestic_Shorthair,Black,Solid,1,7
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Tabby,2,5
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,3,5
Stray,Injured,Female,Domestic_Shorthair,Black,Solid,6,4
Owner_Surrender,Normal,Female,Domestic_Shorthair,Other,Tabby,4,4
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,6,7
Stray,Injured,Male,Domestic_Shorthair,Orange,Tabby,2,96
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,5,7
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,31
Stray,Sick,Female,Other,Black_N_White,Solid,1,46
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,12,4
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,55
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,12,72
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,55
Stray,Normal,Male,Other,Black,Solid,1,72
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,41
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,27
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,26
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Tabby,1,27
Stray,Sick,Male,Domestic_Shorthair,Black_N_White,Solid,1,66
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,4
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,2,13
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,3,6
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,4,7
