intake_age,days_stayed,simplified_color_gray,simplified_color_other,simplified_color_tabby,simplified_color_white,simplified_sex_male,simplified_condition_injured,simplified_condition_normal,simplified_condition_other,simplified_condition_under_weight,simplified_type_owner_surrender,simplified_type_stray
0,11,0,0,1,0,0,0,1,0,0,0,1
4,10,0,1,0,0,1,0,1,0,0,1,0
1,60,0,0,1,0,0,0,1,0,0,0,1
0,12,0,1,0,0,1,0,1,0,0,0,1
0,61,1,0,0,0,1,0,0,0,1,0,1
0,62,0,1,0,0,1,0,1,0,0,0,1
0,6,0,1,0,0,0,0,1,0,0,0,1
0,109,0,0,1,0,0,0,1,0,0,0,1
4,2,0,1,0,0,0,0,1,0,0,1,0
0,30,0,1,0,0,0,0,1,0,0,0,1
0,14,1,0,0,0,1,0,1,0,0,0,1
8,59,0,1,0,0,0,0,1,0,0,0,0
0,64,0,0,0,0,1,0,0,0,1,0,1
0,3,0,0,1,0,1,0,1,0,0,0,1
0,11,0,0,0,0,1,0,1,0,0,0,1
0,21,1,0,0,0,1,0,1,0,0,0,1
0,41,0,0,1,0,1,0,1,0,0,0,1
4,119,0,0,1,0,0,0,1,0,0,0,1
0,45,0,1,0,0,1,0,0,0,1,0,1
0,54,1,0,0,0,0,0,0,0,1,0,1
0,70,1,0,0,0,1,0,0,0,0,0,1
0,18,0,1,0,0,0,0,0,1,0,0,1
1,18,0,0,1,0,1,0,0,1,0,1,0
3,15,0,1,0,0,1,1,0,0,0,0,1
7,122,0,0,1,0,0,0,1,0,0,1,0
0,4,1,0,0,0,0,0,1,0,0,0,1
7,139,0,1,0,0,0,0,1,0,0,1,0
3,7,1,0,0,0,1,0,0,1,0,0,1
4,5,0,0,1,0,0,0,1,0,0,0,1
0,5,0,0,0,0,0,0,1,0,0,0,1
9,37,1,0,0,0,1,0,1,0,0,0,1
6,52,0,1,0,0,1,0,0,0,0,0,1
0,83,0,1,0,0,0,0,0,0,1,0,1
0,37,0,0,0,0,0,0,0,0,1,0,1
0,11,0,0,0,1,1,0,0,0,1,0,1
0,10,0,0,0,1,0,0,1,0,0,0,1
0,42,0,0,1,0,0,0,0,1,0,0,1
0,14,0,0,0,1,1,0,0,0,1,0,1
0,18,0,1,0,0,0,0,0,0,1,0,1
0,11,1,0,0,0,1,0,0,0,0,0,1
0,40,0,0,0,1,1,0,0,0,0,0,1
0,32,0,0,1,0,1,0,0,1,0,0,1
0,7,0,0,0,0,1,0,0,0,1,0,1
0,19,1,0,0,0,0,0,1,0,0,0,1
0,13,0,0,0,0,0,0,0,0,1,0,1
0,3,0,1,0,0,1,0,1,0,0,0,1
0,8,0,1,0,0,1,0,0,0,1,0,1
0,2,0,0,0,0,0,0,1,0,0,0,1
4,130,0,0,1,0,1,0,0,0,0,0,1
4,43,0,1,0,0,0,0,1,0,0,1,0
0,41,0,0,0,0,1,0,1,0,0,0,1
0,49,0,0,1,0,1,0,1,0,0,0,1
0,49,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,1
0,33,0,0,0,0,0,0,1,0,0,1,0
0,85,0,0,0,0,1,0,0,1,0,0,1
4,140,0,1,0,0,0,0,1,0,0,1,0
0,7,0,0,1,0,0,0,0,0,1,0,1
0,80,0,0,1,0,1,0,1,0,0,0,1
0,10,0,1,0,0,0,1,0,0,0,1,0
0,112,0,0,1,0,1,0,0,0,1,0,1
0,69,0,0,1,0,0,0,1,0,0,0,1
0,68,0,0,1,0,1,0,1,0,0,0,1
0,53,0,0,1,0,1,0,1,0,0,0,1
0,118,0,0,0,0,1,0,1,0,0,0,1
0,100,0,1,0,0,0,0,1,0,0,0,1
0,61,0,0,1,0,1,0,1,0,0,0,1
1,70,0,1,0,0,1,0,1,0,0,1,0
0,83,1,0,0,0,0,0,1,0,0,0,1
0,95,0,0,1,0,1,0,0,0,1,0,1
0,62,0,0,1,0,0,0,0,0,1,0,1
0,73,0,1,0,0,0,0,0,0,1,0,1
0,21,0,0,1,0,1,1,0,0,0,0,1
0,102,0,0,1,0,0,0,1,0,0,0,1
0,42,0,0,1,0,0,0,0,0,1,0,1
0,4,0,0,1,0,0,0,0,0,1,0,1
0,34,1,0,0,0,1,0,0,0,1,0,1
0,74,0,0,1,0,1,0,0,0,1,0,1
0,92,0,0,1,0,1,0,0,0,1,0,1
0,56,0,0,0,0,1,0,1,0,0,1,0
0,64,0,0,1,0,1,0,1,0,0,0,1
0,71,0,0,1,0,1,0,1,0,0,0,1
0,14,0,1,0,0,0,0,1,0,0,0,1
0,17,1,0,0,0,1,0,1,0,0,0,1
0,21,0,0,0,1,1,0,1,0,0,0,1
0,20,0,1,0,0,1,0,1,0,0,0,1
0,17,0,0,0,0,1,0,0,1,0,0,1
0,22,0,0,1,0,1,0,0,1,0,0,0
0,28,0,0,1,0,1,0,1,0,0,0,1
0,30,1,0,0,0,0,0,1,0,0,0,1
0,16,0,0,0,1,1,0,1,0,0,1,0
0,15,1,0,0,0,1,1,0,0,0,0,1
0,61,1,0,0,0,0,0,1,0,0,1,0
2,7,0,1,0,0,1,0,1,0,0,0,1
3,51,0,0,0,0,1,0,1,0,0,1,0
2,8,1,0,0,0,0,0,1,0,0,0,0
1,43,0,0,1,0,0,0,1,0,0,0,1
2,8,0,1,0,0,1,0,1,0,0,0,0
2,21,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,1,0,1,0,0,0,0
1,22,0,0,0,1,0,0,1,0,0,0,1
1,12,0,0,0,1,1,0,0,1,0,0,1
1,8,0,0,0,1,0,0,1,0,0,0,1
1,10,1,0,0,0,1,0,1,0,0,0,1
0,73,0,0,0,0,0,0,1,0,0,0,1
2,22,0,0,1,0,0,0,1,0,0,1,0
0,36,0,0,1,0,0,0,1,0,0,0,1
0,13,0,0,1,0,0,0,1,0,0,0,1
3,27,1,0,0,0,0,0,1,0,0,1,0
0,47,0,0,0,0,1,0,1,0,0,0,1
7,72,0,0,0,0,0,0,1,0,0,1,0
0,61,0,0,1,0,1,0,0,1,0,0,1
0,20,0,0,1,0,1,0,1,0,0,0,1
0,16,0,0,0,0,0,0,0,0,0,1,0
5,5,1,0,0,0,0,0,1,0,0,1,0
0,12,0,0,1,0,0,0,1,0,0,0,1
0,41,0,0,1,0,0,0,1,0,0,0,1
0,17,0,0,1,0,1,0,1,0,0,0,1
0,123,0,0,0,0,0,0,1,0,0,0,0
0,10,0,0,1,0,0,0,1,0,0,0,1
0,21,0,0,1,0,0,0,0,1,0,0,0
0,21,0,0,0,0,1,0,1,0,0,0,0
0,34,0,0,0,0,1,0,1,0,0,0,1
0,71,0,0,0,1,0,0,0,0,1,0,1
0,36,0,0,0,0,0,0,1,0,0,0,1
0,101,0,1,0,0,1,0,0,0,1,0,1
5,19,0,0,0,0,0,0,1,0,0,0,0
0,10,0,0,0,0,0,0,0,0,1,0,1
1,14,1,0,0,0,1,0,1,0,0,0,1
0,19,0,0,1,0,1,0,0,0,1,0,1
0,25,0,0,1,0,1,0,0,1,0,0,1
0,62,0,0,0,0,1,0,0,0,1,0,1
0,14,0,1,0,0,1,0,1,0,0,0,1
0,14,0,1,0,0,1,0,0,1,0,0,1
0,27,0,0,1,0,1,0,1,0,0,0,1
5,30,0,0,0,0,1,0,0,0,0,0,1
2,4,0,0,0,1,1,0,1,0,0,0,1
2,55,1,0,0,0,1,0,1,0,0,1,0
2,77,1,0,0,0,1,0,1,0,0,0,0
0,14,0,1,0,0,0,0,1,0,0,0,0
0,7,0,0,1,0,0,0,1,0,0,0,1
2,6,0,0,1,0,1,1,0,0,0,0,1
0,14,0,0,0,0,1,0,1,0,0,1,0
0,113,0,1,0,0,1,0,0,0,1,0,1
2,125,0,0,1,0,0,0,1,0,0,0,0
8,102,0,1,0,0,0,0,1,0,0,1,0
0,4,0,1,0,0,1,0,1,0,0,0,1
0,11,0,1,0,0,0,0,1,0,0,0,1
2,17,0,0,1,0,1,0,0,0,0,0,1
0,53,0,0,0,0,1,0,0,0,1,0,1
0,41,0,1,0,0,0,0,1,0,0,0,0
0,35,1,0,0,0,0,0,1,0,0,0,1
0,59,0,0,1,0,0,0,0,1,0,0,1
0,85,0,0,0,0,0,1,0,0,0,0,1
0,23,0,0,1,0,0,0,0,0,0,0,1
0,77,0,0,0,0,0,0,1,0,0,0,1
0,12,0,0,1,0,1,1,0,0,0,0,1
4,20,0,0,0,1,1,0,1,0,0,0,1
0,133,0,0,1,0,0,0,1,0,0,0,1
0,39,0,0,0,0,0,1,0,0,0,0,1
0,102,0,0,0,0,0,0,1,0,0,0,1
0,39,1,0,0,0,1,0,1,0,0,0,1
0,116,0,0,0,1,0,0,0,0,0,1,0
8,43,0,1,0,0,0,0,0,0,0,0,1
2,29,0,0,1,0,1,1,0,0,0,1,0
0,72,1,0,0,0,1,0,0,0,0,0,1
1,101,0,0,0,0,0,0,1,0,0,0,1
0,19,0,0,1,0,0,1,0,0,0,0,1
0,43,0,1,0,0,1,0,0,0,0,1,0
0,118,0,0,1,0,1,0,1,0,0,0,1
0,25,0,1,0,0,1,0,1,0,0,0,0
0,84,0,0,0,0,1,0,0,0,1,0,1
4,114,0,0,1,0,0,0,1,0,0,0,1
0,18,1,0,0,0,1,1,0,0,0,0,1
0,54,0,0,0,0,1,0,0,0,0,0,1
0,3,0,0,1,0,0,0,1,0,0,0,1
0,6,0,0,1,0,0,0,0,0,1,0,1
0,81,0,0,0,0,0,0,0,0,0,0,1
0,32,0,0,1,0,0,0,0,0,1,0,0
0,30,0,0,0,0,0,0,0,0,1,0,1
0,33,0,0,1,0,1,0,0,0,1,0,0
6,25,0,0,1,0,1,0,1,0,0,1,0
1,22,0,0,1,0,1,1,0,0,0,0,1
8,113,0,1,0,0,1,0,1,0,0,0,1
5,27,0,0,1,0,1,0,0,0,0,0,1
2,21,0,0,0,0,1,0,1,0,0,1,0
2,48,0,0,0,0,1,1,0,0,0,0,1
0,38,1,0,0,0,0,0,1,0,0,1,0
2,6,0,1,0,0,0,0,0,1,0,1,0
4,25,1,0,0,0,1,0,0,1,0,0,1
2,44,0,0,1,0,1,0,1,0,0,1,0
0,112,0,0,0,0,0,0,1,0,0,0,1
3,2,0,0,1,0,0,0,1,0,0,1,0
4,31,1,0,0,0,1,0,1,0,0,0,1
7,18,0,1,0,0,1,0,0,0,0,0,1
1,14,0,0,0,0,0,0,1,0,0,0,0
0,14,0,0,0,0,1,0,1,0,0,0,0
0,97,0,0,1,0,0,0,0,0,1,0,1
0,96,0,1,0,0,0,0,0,0,1,0,1
0,98,0,0,0,1,0,0,0,0,1,0,1
3,75,0,0,1,0,0,0,0,1,0,0,0
0,56,0,1,0,0,1,0,1,0,0,0,1
0,87,0,0,1,0,0,0,0,0,1,0,1
1,68,0,0,0,0,0,0,0,1,0,1,0
3,105,0,1,0,0,1,0,0,0,0,0,1
3,37,0,0,1,0,1,0,1,0,0,0,0
5,38,0,1,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,0,0,0,1,0,1
3,9,0,0,1,0,1,0,1,0,0,0,1
0,104,0,0,0,0,0,0,1,0,0,0,1
1,40,0,0,1,0,1,0,1,0,0,0,1
2,30,1,0,0,0,1,0,1,0,0,0,0
1,27,1,0,0,0,1,0,1,0,0,1,0
0,6,1,0,0,0,1,0,1,0,0,0,1
4,114,0,0,0,0,1,0,0,0,0,0,1
0,36,0,0,0,0,1,1,0,0,0,0,1
0,27,0,1,0,0,0,0,0,0,1,0,1
0,9,0,0,1,0,1,0,0,0,1,0,1
0,13,0,1,0,0,0,0,0,0,0,0,1
0,98,0,0,1,0,1,0,0,1,0,1,0
1,3,0,0,1,0,1,0,0,0,0,0,1
1,42,0,0,0,1,0,1,0,0,0,0,1
0,17,0,0,1,0,0,0,0,0,0,0,1
4,32,0,0,1,0,1,0,1,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,1,0,1
1,31,1,0,0,0,0,0,0,0,0,0,1
0,70,0,0,0,1,1,0,1,0,0,0,1
2,12,0,0,0,0,0,0,1,0,0,0,1
0,13,0,0,1,0,0,0,0,0,0,0,1
0,148,1,0,0,0,0,0,0,0,0,0,1
0,74,0,0,0,0,1,1,0,0,0,0,1
1,5,0,0,0,1,0,0,0,0,0,0,1
0,133,0,0,1,0,1,0,0,0,0,0,1
1,72,0,1,0,0,0,0,1,0,0,0,1
0,37,0,0,0,0,0,0,1,0,0,0,0
0,59,0,0,0,1,1,0,0,0,1,0,1
0,120,0,0,0,0,0,0,1,0,0,0,1
0,90,0,0,0,0,1,0,1,0,0,0,1
1,94,0,0,0,1,0,0,0,0,0,0,1
0,60,0,0,0,1,0,0,0,0,0,0,1
0,84,0,0,1,0,1,0,0,0,1,0,1
0,21,0,1,0,0,1,0,0,0,1,0,1
0,35,0,0,1,0,1,1,0,0,0,0,1
4,27,0,0,0,0,1,1,0,0,0,0,1
0,23,0,0,1,0,0,0,0,0,1,0,1
0,33,1,0,0,0,0,0,0,0,1,0,1
0,66,0,0,0,0,0,0,1,0,0,0,1
0,3,0,0,0,1,1,0,0,0,0,0,1
0,26,1,0,0,0,0,0,0,0,0,0,1
0,91,0,0,1,0,1,1,0,0,0,0,1
0,85,0,0,0,1,1,0,0,0,0,0,1
0,79,0,0,0,0,1,0,0,0,1,0,1
0,128,0,0,0,0,1,1,0,0,0,0,1
0,58,1,0,0,0,0,0,0,0,1,0,1
0,86,0,0,0,0,1,0,1,0,0,0,1
0,14,0,1,0,0,0,0,1,0,0,0,1
1,48,0,1,0,0,0,0,1,0,0,1,0
1,45,0,1,0,0,0,1,0,0,0,0,1
0,6,0,1,0,0,0,0,1,0,0,0,1
0,22,0,1,0,0,1,1,0,0,0,0,1
0,7,0,1,0,0,1,0,1,0,0,0,1
0,4,0,0,1,0,0,0,1,0,0,0,1
1,79,0,1,0,0,1,0,1,0,0,1,0
0,21,0,0,1,0,1,0,1,0,0,0,1
0,9,0,0,0,1,0,1,0,0,0,0,1
3,43,0,0,1,0,1,0,1,0,0,0,1
5,118,0,0,0,0,0,0,1,0,0,1,0
4,18,0,0,0,0,1,1,0,0,0,0,1
0,10,0,0,1,0,0,0,0,0,0,0,1
4,41,0,0,1,0,1,1,0,0,0,0,1
4,19,0,0,1,0,1,1,0,0,0,0,1
0,17,0,1,0,0,1,0,1,0,0,0,1
0,109,0,0,0,0,1,0,0,0,0,1,0
0,6,0,0,0,1,1,1,0,0,0,0,1
1,36,0,0,0,1,0,1,0,0,0,0,1
0,3,1,0,0,0,1,0,0,0,1,0,1
0,7,0,0,0,1,0,0,0,0,0,0,1
0,114,0,0,1,0,1,0,1,0,0,0,1
0,84,0,0,1,0,1,0,0,0,0,0,1
0,91,1,0,0,0,1,0,0,0,0,0,1
0,47,0,0,0,0,1,0,0,0,0,0,0
0,82,0,1,0,0,0,1,0,0,0,0,1
0,5,1,0,0,0,0,0,1,0,0,0,1
1,131,1,0,0,0,1,1,0,0,0,0,1
1,65,0,0,1,0,0,0,0,0,0,0,1
0,55,0,0,0,0,0,1,0,0,0,0,1
0,71,1,0,0,0,1,0,0,0,0,0,1
8,97,1,0,0,0,1,0,0,0,0,0,1
1,102,0,0,1,0,1,1,0,0,0,0,1
0,73,0,1,0,0,1,0,0,0,0,0,1
0,67,0,0,1,0,1,0,0,1,0,0,1
5,68,0,0,1,0,0,1,0,0,0,0,1
0,84,0,1,0,0,0,0,0,0,1,0,1
0,73,0,0,0,0,1,0,0,0,1,0,1
