age,days_stayed,simplified_color_black,simplified_color_gray,simplified_color_other,simplified_color_tabby,simplified_color_white,simplified_sex_female,simplified_sex_male,simplified_condition_ill_mild,simplified_condition_ill_severe,simplified_condition_injured,simplified_condition_normal,simplified_condition_other,simplified_condition_under_weight,simplified_type_other,simplified_type_owner_surrender,simplified_type_stray
5,38,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,99,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,60,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5,59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8,71,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,39,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
5,29,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8,111,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,24,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
5,35,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
13,18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,37,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,92,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11,20,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5,33,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8,110,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12,69,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,59,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
5,43,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,68,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,101,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,61,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
7,21,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,294,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,215,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,137,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,87,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,202,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,154,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4,45,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,54,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4,22,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,27,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,182,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,140,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,84,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,194,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,50,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6,21,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4,231,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,27,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,185,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,24,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5,28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
7,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,125,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,150,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,132,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8,115,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,35,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,137,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,71,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,26,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
8,124,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,212,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,120,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,120,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,71,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8,128,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,134,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,105,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6,92,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,192,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
4,86,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,69,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,108,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,68,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,88,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,50,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,103,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,65,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4,58,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,99,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10,15,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,35,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,35,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
11,27,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
6,41,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,42,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,43,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,35,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
13,32,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4,30,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7,62,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6,19,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7,14,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
12,40,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
8,66,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5,31,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6,18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,42,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
4,22,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,13,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
4,103,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8,184,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
11,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
7,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9,277,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,73,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,24,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,113,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,75,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5,19,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3,21,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
4,14,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,98,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,42,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3,49,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
10,183,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
5,49,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4,49,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3,39,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,39,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,171,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,73,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6,73,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,83,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5,14,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
3,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5,66,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,21,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,24,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,101,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3,65,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,26,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,24,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,126,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8,28,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12,90,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,50,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,13,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,37,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5,31,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,16,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
12,134,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
6,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,153,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2,77,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,49,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5,283,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7,23,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,113,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,110,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,65,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,63,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,29,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,66,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,16,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2,68,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,28,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
5,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,83,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,41,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
12,28,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,77,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,26,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,29,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2,35,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,40,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,32,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,55,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,63,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,91,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
2,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2,64,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,14,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,139,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,31,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
8,16,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,41,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,98,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,10,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3,68,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2,48,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,69,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,62,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,61,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,50,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,42,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,37,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,14,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,123,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,49,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,31,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,20,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,20,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,32,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,127,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,24,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4,131,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,43,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,236,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,21,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,80,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,96,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9,15,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,24,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,99,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5,42,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5,22,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,88,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3,16,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,68,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,22,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,43,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,113,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,106,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,34,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,32,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,99,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,22,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,82,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2,38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,17,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,40,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8,52,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,15,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
4,35,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,47,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,41,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5,14,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6,229,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,23,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,23,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,61,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,30,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,37,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,15,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
13,37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,48,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,14,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,102,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,92,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,42,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
5,131,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,107,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,104,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,101,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,98,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,13,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,76,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,81,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
14,17,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
10,284,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8,78,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7,90,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7,58,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
7,132,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8,57,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
14,13,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,50,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
11,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
9,25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,24,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
6,11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6,57,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6,44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
6,91,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7,47,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
8,63,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
8,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,79,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
14,60,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9,46,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,19,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
